id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc,id,user_id,verified,profile_image_url,geo_enabled,followers_count,protected,location,listed_count,utc_offset,statuses_count,description,friends_count,screen_name,lang,favourites_count,name,url,created_at,time_zone,grabbed,name,screen_name,type
13237,0,266164971786866688,368564751,"RT @smlebens: Anti-Death Penalty Prop. 34 Defeated http://t.co/qeGPQDpQ via @nbcbayarea",NULL,FloridaDeathRow,NULL,NULL,NULL,NULL,0,,"2012-11-07 13:07:29",0,NULL,NULL,NULL,"Twitter for Mac",0,NULL,0,NULL,NULL,smlebens,4006,368564751,0,http://a0.twimg.com/profile_images/1530419379/prison_normal.jpg,0,204,0,Florida,10,0,1755,"A project examining Florida's Death Row system, which has the 2nd largest death row in the U.S. and leads the nation in death row exonerees. ",197,FloridaDeathRow,en,0,"Punishable by Death",http://punishablebydeath.wordpress.com/,"2011-09-05 21:05:11",,1,NULL,NULL,NULL
13254,0,266174391405146112,5513142,"Proposition 34: Death penalty repeal fails http://t.co/F7p2dvWL",NULL,ladailynews,NULL,NULL,NULL,NULL,0,,"2012-11-07 13:44:54",0,NULL,NULL,NULL,"Shoutlet API",0,NULL,0,NULL,NULL,,96,5513142,0,http://a0.twimg.com/profile_images/1268341763/ladn_150_normal.png,1,12589,0,"Woodland Hills, CA",662,-28800,42025,"News of the San Fernando Valley and beyond from the Los Angeles Daily News",332,ladailynews,en,1,"L.A. Daily News",http://www.dailynews.com,"2007-04-26 01:19:49","Pacific Time (US & Canada)",1,"L.A. Daily News",ladailynews,mention
13283,0,266182478975356928,545743517,"PROPOSITION 34: Death penalty initiative loses - Press-Enterprise http://t.co/EbPLKG4C",NULL,ExonerateMe,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:17:03",0,NULL,NULL,NULL,dlvr.it,0,NULL,0,NULL,NULL,,501,545743517,0,http://a0.twimg.com/profile_images/2040734190/thumbnail_normal.jpg,0,747,0,"Lansing, MI",8,-14400,4069,"3rd Year Law Student in a death penalty seminar sharing Wrongful Conviction, Actual Innocence, Death Penalty, and Exoneration News.",705,ExonerateMe,en,0,"Project Exoneration",,"2012-04-05 06:32:33","Atlantic Time (Canada)",1,"Project Exoneration",ExonerateMe,mention
13284,0,266183034519314432,389416911,"Death Penalty News: Proposition 34: Death penalty repeal fails http://t.co/hv5xgztc #Prop34",NULL,WebDPN,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:19:15",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,319,389416911,0,http://a0.twimg.com/profile_images/1584701787/hand_normal.jpg,0,296,0,"Paris, France",6,3600,887,"Daily updated news on the death penalty worldwide.

Striving for a death-penalty free world.",147,WebDPN,en,0,"Death Penalty News",http://deathpenaltynews.blogspot.com,"2011-10-12 11:39:46",Paris,1,"Death Penalty News",WebDPN,mention
13290,0,266183387130261505,50252817,"Proposition 34: #Deathpenalty repeal fails - San Jose Mercury News http://t.co/DkDlvlQA #prop34",NULL,pimpi67,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:20:39",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,13290,50252817,0,http://a0.twimg.com/profile_images/2432586563/6xudxzrsyvc76147c71x_normal.jpeg,0,182,0,,1,3600,4315,"Troppo curiosa per non aprire la finestra e vedere cosa c'è * 
Too curious not to open the window and look outside",661,pimpi67,en,1,"Roberta Aiello",,"2009-06-24 08:30:50",Rome,1,NULL,NULL,NULL
13295,0,266185008023236608,726473785,"Death Penalty Remains In Calif. After Voters Reject Prop. 34 http://t.co/aohheJOM",NULL,Today_LA,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:27:06",0,NULL,NULL,NULL,dlvr.it,0,NULL,0,NULL,NULL,,103,726473785,0,http://a0.twimg.com/profile_images/2482659267/4thqv2dqi6s0dq18uzw6_normal.jpeg,0,749,0,"Los Angels",0,0,7284,"Latest #LosAngels #News, #business, #sport, #showbiz and #entertainment",1119,Today_LA,fr,0,"L.A News",http://on.fb.me/OP37pG,"2012-07-30 17:20:13",,1,NULL,NULL,NULL
13302,0,266187276671909888,30542327,"Proposition 34: Death penalty repeal fails - San Jose Mercury News http://t.co/Kom0ZR2J",NULL,Evilcolenevil,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:36:06",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,13302,30542327,0,http://a0.twimg.com/profile_images/1483312466/ME3_normal.jpg,0,41,0,,0,-28800,2149,,135,Evilcolenevil,en,7,"Cole Christensen",,"2009-04-11 22:40:54","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13303,0,266187292933226496,220249920,"Death Penalty Remains In Calif. After Voters Reject Prop. 34 « CBS Los Angeles http://t.co/UZ6t3KN7",NULL,hamphill108,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:36:10",0,NULL,NULL,NULL,"Twitter for BlackBerry®",0,NULL,0,NULL,NULL,,13303,220249920,0,http://a0.twimg.com/profile_images/1580135978/imagesj_2__normal.jpg,1,334,0,"Los Angeles California",2,-28800,28351,"I live in Los Angeles, I plug in my spare time,I do exercise,and I'm a little bored, Sometimes I believe in God",1591,hamphill108,es,1,"Osvaldo Gutierrez",,"2010-11-27 06:04:27","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13352,0,266197441605402625,25240085,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,Rios559,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:16:30",6,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,LailaLalami,13352,25240085,0,http://a0.twimg.com/profile_images/2746203884/7420a9767e32cd19084a8c15fa919f5e_normal.jpeg,1,267,0,"Hanford,California",3,0,7181,"Unapolegetic to Unapolegetic Americans. Fuck Your Nationalism, Fuck Your Jingoism",1904,Rios559,en,9,"Jose Rios",,"2009-03-19 04:47:33",,1,NULL,NULL,NULL
13354,0,266197474283237378,311056176,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,DeborahJaneOrr,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:16:38",7,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,LailaLalami,13354,311056176,0,http://a0.twimg.com/profile_images/2725934656/7837c8a33648a519ce3860efb52b81b0_normal.jpeg,0,19959,0,"Stockwell, London",274,0,32296,"Columnist. Sarcastist. ",1776,DeborahJaneOrr,en,14,"Deborah Orr",http://www.guardian.co.uk/profile/deborah-orr,"2011-06-04 20:32:48",,1,NULL,NULL,NULL
13356,0,266198276565504000,181396700,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,bmccorkle1,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:19:49",17,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,LailaLalami,13356,181396700,0,http://a0.twimg.com/profile_images/1325558867/me_normal.jpeg,0,866,0,Philadelphia,47,-18000,2731,"Writing about international law, international courts, transitional justice, sovereignty and political theory. I follow MENA politics/revolutions.",656,bmccorkle1,en,33,"B. McCorkle",,"2010-08-22 02:48:35","Eastern Time (US & Canada)",1,NULL,NULL,NULL
13360,0,266199339028865024,875908363,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,Utherjohn,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:24:02",21,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,LailaLalami,13360,875908363,0,http://a0.twimg.com/profile_images/2709257176/0839e3259e717c3087e86534eb63cb45_normal.jpeg,0,107,0,,0,-28800,1419,"Just another John
Tweets and RT for fun and thought.",383,Utherjohn,en,2,"John McCawley",,"2012-10-12 15:59:40","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13374,0,266202326350561280,168187993,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,DerekLumb,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:35:55",32,NULL,NULL,NULL,Plume for Android,0,NULL,0,NULL,NULL,LailaLalami,13374,168187993,0,http://a0.twimg.com/profile_images/1799239540/image_normal.jpg,1,191,0,Nottingham,3,0,9100,"Now a BBC photographer (unpaid)

I like cigarettes, alcohol and working out. ",282,DerekLumb,en,4,"Derek Lumb",,"2010-07-18 17:03:12",London,1,NULL,NULL,NULL
13384,0,266204664540852224,142276359,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,mckamber,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:45:12",34,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,LailaLalami,10133,142276359,0,http://a0.twimg.com/profile_images/888667504/amberppphoto_normal.jpg,1,483,0,London,2,0,2071,"Trusty sidekick to Agent Zapp @ ITB.
Left of hand, red of hair & likes beards.",710,mckamber,en,4,"Amber McKenzie",,"2010-05-10 12:53:59",London,1,NULL,NULL,NULL
13389,0,266205525627244545,921494628,"RT @KQEDnews: RT @bayareadata: With 64% reporting, Props 30, 35, 36, 39 and 40 are passing. Props 31, 32, 33, 34, 37 and 38 are failing.",NULL,jadorealicejOT,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:48:37",2,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,KQEDnews,13389,921494628,0,http://a0.twimg.com/profile_images/2799598040/48d72d5320fe1495fa1a6a4ab80bb5c7_normal.jpeg,0,35,0,,0,0,21,"the name's Ashley. 14 years young. #teamfollowback",33,jadorealicejOT,en,5,"Ashley Johnson",,"2012-11-02 18:10:24",,1,NULL,NULL,NULL
13392,0,266207045341024256,47754494,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,Miggytron,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:54:40",36,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,LailaLalami,13392,47754494,0,http://a0.twimg.com/profile_images/1654854792/303859_1989660201695_1849050666_1362029_1136008582_n_normal.jpg,0,212,0,"Los Angeles",2,-28800,11017,"A foodie, art lover, Transformer collector, Fighting Game.. uhh gamer, VFX industry worker, left leaning Pragmatist and I live and die by the Dodgers. ",172,Miggytron,en,16,"Migs R.",,"2009-06-16 22:23:36","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13395,0,266207115675308032,260012418,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,tylergray_06,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:54:56",37,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,LailaLalami,13395,260012418,0,http://a0.twimg.com/profile_images/2246531354/image_normal.jpg,0,31,0,"Palmyra, New York",0,0,30,,279,tylergray_06,en,1,"Tyler Gray",,"2011-03-03 01:27:35",,1,NULL,NULL,NULL
13428,0,266213214000394241,22589679,"Feeling naive this morning about California Props 34, 35, and 37.",NULL,willcraven,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:19:10",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,13428,22589679,0,http://a0.twimg.com/profile_images/1190602627/johns-jasper-target-1958_normal.jpg,0,273,0,"San Francisco",10,-32400,1356,"I tweet about San Francisco, Art, Clean Energy & the Environment. ",345,willcraven,en,1,"Will Craven",,"2009-03-03 05:17:42",Alaska,1,NULL,NULL,NULL
13434,0,266215882127192064,149031376,"#question Did Proposition 34, Death Penalty Repeal, pass in California? http://t.co/qSDP5Icu",NULL,QuestionFishUSA,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:29:47",0,NULL,NULL,NULL,HootSuite,0,NULL,0,NULL,NULL,,13434,149031376,0,http://a0.twimg.com/profile_images/937396182/QFad_250x239_normal.jpg,0,260,0,"National - U.S.",1,-21600,4521,"It's QuestionFish... Get Hooked! Q&A, Blogging, How-to's, Classifieds, Local Savings, Jobs, Real Estate, and much more!",431,QuestionFishUSA,en,0,QuestionFishUSA,http://www.questionfish.com/,"2010-05-28 06:53:28","Central Time (US & Canada)",1,NULL,NULL,NULL
13451,0,266218622165319680,74353819,"Death Penalty continues in CA. 
Proposition 34 failed with 4,269,535 voters calling for an end to executions in... http://t.co/meZoLzod",NULL,nancymullane,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:40:40",0,NULL,NULL,NULL,Facebook,0,NULL,0,NULL,NULL,,906,74353819,0,http://a0.twimg.com/profile_images/1851665118/2012021210051-S_normal.jpg,0,73,0,"San Francisco",4,-28800,138,"Journalist and Author;
2011 National Edward R. Murrow Award;
2009 Soros Justice Media Fellow; 
Author: Life After Murder",58,nancymullane,en,0,"Nancy Mullane",http://www.lifeaftermurder.com,"2009-09-15 03:29:59","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13496,0,266226900593156097,248695584,"#California voters keep the death penalty, reject Proposition 34 http://t.co/kdfSALMk #humanrights via @ArminWolf",NULL,mva_1000,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:13:34",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,13496,248695584,0,http://a0.twimg.com/profile_images/1276685244/twitter_normal.jpg,0,727,0,"Vienna, Austria",35,3600,12370,"Politics, Arts & Rock'n'Roll",622,mva_1000,en,176,"M. v. Aufschnaiter",http://www.von-aufschnaiter.com,"2011-02-07 14:52:16",Vienna,1,NULL,NULL,NULL
13516,0,266230588393013248,170470417,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,riahTOOthikcc,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:28:13",64,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,LailaLalami,13516,170470417,0,http://a0.twimg.com/profile_images/2664901813/06e588588c836f896607273843df4625_normal.jpeg,1,339,0,,4,-28800,28607,,224,riahTOOthikcc,en,9,"uriah ♊",,"2010-07-24 22:58:48","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13518,0,266230659813621760,449649486,"Death penalty proposition: Statement from No on Prop 34: After Proposition 34 went down to defeat, the No on 34 ... http://t.co/xZY4pqi6",NULL,BayAreaConnect1,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:28:30",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,5088,449649486,0,http://a0.twimg.com/profile_images/1723461055/San_Fran_s_Golden_Gate_Bridge_normal.jpg,0,234,0,"San Jose, Ca",3,-36000,13914,"We are a brand new company based in San Jose, Ca, about to launch a website linking all those visiting or living in the BayArea, personal to business.",186,BayAreaConnect1,en,0,BayAreaConnect.Me,http://bayareaconnect.me,"2011-12-29 10:13:51",Hawaii,1,NULL,NULL,NULL
13551,0,266238282868867072,98062878,"Proposition 34: Death penalty repeal fails - San Jose Mercury News http://t.co/z1hWIiny",NULL,_treehugger,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:58:47",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,10341,98062878,0,http://a0.twimg.com/profile_images/782991219/bats_037_normal.jpg,0,694,0,Australia,44,36000,6533,"My current obsession saving urban trees. :)",721,_treehugger,en,4,"Caitlin Raschke",http://saveourfigs.wordpress.com,"2009-12-20 06:03:46",Sydney,1,NULL,NULL,NULL
13590,0,266253111612559360,145633683,"Såg just att prop. 34 avslogs i Kalifornien och att dödsstraffet därmed består. Mycket synd!",NULL,alexanberlin,NULL,NULL,NULL,NULL,0,,"2012-11-07 18:57:43",0,NULL,NULL,NULL,"Twitter for Mac",0,NULL,0,NULL,NULL,,13590,145633683,0,http://a0.twimg.com/profile_images/1657246390/IMG_0067_normal.jpg,1,233,0,"Stavanger, Norge",2,3600,3452,"Frihetlig liberal och anglofil som just nu mest av allt vill bli kosmopolit.",686,alexanberlin,en,7,"Alexander ",http://www.luf.se,"2010-05-19 13:01:17",Stockholm,1,"Alexander ",alexanberlin,mention
13597,0,266254741846233089,50926585,"So far so disappointed in CA for the negative on Props 34 and 37. So you wanna kill ppl and eat bad food that will kill yourself! #fail!",NULL,Kat3Purnell,NULL,NULL,NULL,NULL,0,,"2012-11-07 19:04:11",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,,13597,50926585,0,http://a0.twimg.com/profile_images/2498096680/image_normal.jpg,0,138,0,"Oakland/Los Angeles, CA",1,-28800,3296,"One of those Artsy Performer Types, Health and Wellness Coach, Certified Superheroine! #truestory
",149,Kat3Purnell,en,1,"Kate Purnell",http://properlypursuing.blogspot.com,"2009-06-26 04:48:00","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13602,0,266255628949938176,37894562,"RT @adamhudson5: Results of California ballot measures: http://t.co/tQaZfAHa. Props 30, 35, 36, 39, &amp; 40 passed; 31, 32, 33, 34, 37, ...",NULL,auroravictoria,NULL,NULL,NULL,NULL,0,,"2012-11-07 19:07:43",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,adamhudson5,13602,37894562,0,http://a0.twimg.com/profile_images/2724243788/df4acaaf7f48985dd7eec83e5b59cc30_normal.jpeg,0,331,0,,17,-28800,1500,,366,auroravictoria,en,5,"AV Herrera David",,"2009-05-05 10:01:05","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13607,0,266256067716063232,52594950,"California: Rejection of Proposition 34 Bucks National Trend - humanrightswatch: (Los Angeles) – California v… http://t.co/UNTuQ0tD",NULL,jhameia,NULL,NULL,NULL,NULL,0,,"2012-11-07 19:09:27",0,NULL,NULL,NULL,Tumblr,0,NULL,0,NULL,NULL,,13607,52594950,0,http://a0.twimg.com/profile_images/1325622359/WilliamPower_JG2_normal.jpg,0,1265,0,"Riverside, CA, USA",130,-28800,35800,"third world intersectional feminist writing sff  btwn m'sia and canadia for great justice. steampunk postcolonialist and proud member of the #feminazgul legion.",451,jhameia,en,25,"Jaymee Goh",http://silver-goggles.blogspot.com/,"2009-07-01 01:48:12","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13621,0,266261856040128513,26635856,"Wow, Props 34 and 37 failed. That surprises me somewhat.",NULL,zflem,NULL,NULL,NULL,NULL,0,,"2012-11-07 19:32:28",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,13621,26635856,0,http://a0.twimg.com/profile_images/1836680820/220784_531369135813_98201087_31012894_585020_o_normal.jpg,1,418,0,"Southern California",13,-18000,7938,"I am a martial arts expert skilled in the art of American Sign Language.",566,zflem,en,566,"Zane Fleming",http://www.zeusflamingstone.com/,"2009-03-26 00:07:47","Eastern Time (US & Canada)",1,NULL,NULL,NULL
13652,0,266271789779398656,225949864,"RT @ellenhuet: Supporters of Prop. 34, the death penalty repeal, raised nearly 20x as much as opponents and still lost. http://t.co/oysfkW5a",NULL,clazzeretti,NULL,NULL,NULL,NULL,0,,"2012-11-07 20:11:56",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,ellenhuet,7506,225949864,0,http://a0.twimg.com/profile_images/1871119630/craigmug2_normal.jpg,0,271,0,,20,0,841,"Deputy metro editor for the Contra Costa Times in Walnut Creek, CA ",331,clazzeretti,en,2,"Craig Lazzeretti",,"2010-12-12 22:20:33",,1,NULL,NULL,NULL
13830,0,265635688127537153,22044780,"So jealous of CA for props 34 (#deathpenalty), 36 (#3strikes), &amp; 37 (GMOs). WIsh we were voting on those issues in MD this year!!",NULL,1tsplove,NULL,NULL,NULL,NULL,0,,"2012-11-06 02:04:17",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,13830,22044780,0,http://a0.twimg.com/profile_images/1182153911/1378937_300_normal.jpg,1,172,0,dc,5,12600,3479,"food blogger, historian in the making, wannabe activist, furniture aficionado ",258,1tsplove,en,48,sara,http://1tsplove.blogspot.com,"2009-02-26 18:50:29",Tehran,1,NULL,NULL,NULL
13831,0,265635913890164736,22044780,"So jealous of CA for props 34 (#deathpenalty), 36 (3 strikes), &amp; 37 (GMOs). WIsh we were voting on those issues in MD this year!!",NULL,1tsplove,NULL,NULL,NULL,NULL,0,,"2012-11-06 02:05:11",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,13830,22044780,0,http://a0.twimg.com/profile_images/1182153911/1378937_300_normal.jpg,1,172,0,dc,5,12600,3479,"food blogger, historian in the making, wannabe activist, furniture aficionado ",258,1tsplove,en,48,sara,http://1tsplove.blogspot.com,"2009-02-26 18:50:29",Tehran,1,NULL,NULL,NULL
13879,0,265688142118539265,541406653,"As Californians Weigh Proposition 34, a Look at Life on Death Row #EndDeathPenalty http://t.co/HmW0DrTK via @thedailybeast",NULL,sdlaw2006,NULL,NULL,NULL,NULL,0,,"2012-11-06 05:32:43",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,13879,541406653,0,http://a0.twimg.com/profile_images/1998077853/MV5BMTI0NzE4MDU4NV5BMl5BanBnXkFtZTcwODQwMTEzMQ____V1__SY317_CR5_0_214_317__normal.jpg,0,1817,0,"La Jolla, CA",33,-28800,23719,"Liberal, atty doing major wrongful death, civil rights cases. Univ of TN, USC Law. Idol is Robt F Kennedy Lit, art & Jazz R my passion ",1995,sdlaw2006,en,512,"Joe Hayes",,"2012-03-31 06:10:46","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13894,0,265713378754965504,17854958,"As Californians Weigh Proposition 34, a Look at Life on Death Row http://t.co/tsXquK3o",NULL,VancityCrimLaw,NULL,NULL,NULL,NULL,0,,"2012-11-06 07:13:00",0,NULL,NULL,NULL,"Safari on iOS",0,NULL,0,NULL,NULL,,13894,17854958,0,http://a0.twimg.com/profile_images/1399215850/JT1_normal.jpg,0,1886,0,"ÜT: 49.279649,-123.121309",74,-28800,2044,"Criminal Defence Lawyer in Metro Vancouver. Interested in law, politics, justice, Canucks.  ",1529,VancityCrimLaw,en,1,"Jason D. Tarnow",http://www.tarnowcriminallaw.com,"2008-12-04 00:53:34","Pacific Time (US & Canada)",1,NULL,NULL,NULL
13907,0,265761309235228672,384587172,"End the Death Penalty in California NY Times Editorial - A ballot initiative in California, Proposition 34, gives vo... http://t.co/5xs24sDd",NULL,CityProjectCA,NULL,NULL,NULL,NULL,0,,"2012-11-06 10:23:28",0,NULL,NULL,NULL,HootSuite,0,NULL,0,NULL,NULL,,13907,384587172,0,http://a0.twimg.com/profile_images/1571740172/The_City_Project_logo_copy_normal.jpg,0,94,0,"Los Angeles, CA",7,0,327,"The mission of The City Project is equal justice, democracy and livability for all.",72,CityProjectCA,en,0,CityProjectCA,http://www.cityprojectca.org,"2011-10-03 23:36:08",,1,NULL,NULL,NULL
